data,km_marco_m,faixa,classe,arquivo
2026-03-20,28000,cant_central_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,28500,cant_central_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,29000,cant_central_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,29300,cant_central_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,0,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,1000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,1500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,2000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,2500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,3000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,3500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,4000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,4500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,5000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,5500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,6000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,6500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,7000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,7500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,8000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,8500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,9000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,9500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,10000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,10500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,11000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,11500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,12000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,12500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,13000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,13500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,14000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,14500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,15000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,15500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,16000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,16500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,17000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,17500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,18000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,18500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,19000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,19500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,20000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,20500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,21000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,21500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,22000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,22500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,23000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,23500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,24000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,24500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,25000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,25500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,26000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,26500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,27000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,27500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,28000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,28500,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,29000,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,29300,pista_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,0,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,500,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,1000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,1500,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,2000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,2500,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,3000,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,3500,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,4000,cant_lateral_interna,3,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,4500,cant_lateral_interna,3,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,5000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,5500,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,6000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,6500,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,7000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,7500,cant_lateral_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,8000,cant_lateral_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,8500,cant_lateral_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,9000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,9500,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,10000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,10500,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,11000,cant_lateral_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,11500,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,12000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,12500,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,13000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,13500,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,14000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,14500,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,15000,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,15500,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,16000,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,16500,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,17000,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,17500,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,18000,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,18500,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,19000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,19500,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,20000,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,20500,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,21000,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,21500,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,22000,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,22500,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,23000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,23500,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,24000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,24500,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,25000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,25500,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,26000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,26500,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,27000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,27500,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,28000,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,28500,cant_lateral_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,29000,cant_lateral_interna,2,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,29300,cant_lateral_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,0,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,1000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,1500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,2000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,2500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,3000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,3500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,4000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,4500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,5000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,5500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,6000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,6500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,7000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,7500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,8000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,8500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,9000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,9500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,10000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,10500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,11000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,11500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,12000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,12500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,13000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,13500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,14000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,14500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,15000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,15500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,16000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,16500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,17000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,17500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,18000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,18500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,19000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,19500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,20000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,20500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,21000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,21500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,22000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,22500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,23000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,23500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,24000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,24500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,25000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,25500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,26000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,26500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,27000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,27500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,28000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,28500,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,29000,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,29300,marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,0,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,1000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,1500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,2000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,2500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,3000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,3500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,4000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,4500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,5000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,5500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,6000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,6500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,7000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,7500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,8000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,8500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,9000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,9500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,10000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,10500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,11000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,11500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,12000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,12500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,13000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,13500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,14000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,14500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,15000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,15500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,16000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,16500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,17000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,17500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,18000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,18500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,19000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,19500,cant_marginal_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,20000,cant_marginal_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,20500,cant_marginal_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,21000,cant_marginal_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,21500,cant_marginal_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,22000,cant_marginal_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,22500,cant_marginal_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,23000,cant_marginal_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,23500,cant_marginal_interna,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,24000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,24500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,25000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,25500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,26000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,26500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,27000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,27500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,28000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,28500,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,29000,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,29300,cant_marginal_interna,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,0,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,1000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,1500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,2000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,2500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,3000,cant_dispositivo_int,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,3500,cant_dispositivo_int,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,4000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,4500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,5000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,5500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,6000,cant_dispositivo_int,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,6500,cant_dispositivo_int,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,7000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,7500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,8000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,8500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,9000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,9500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,10000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,10500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,11000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,11500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,12000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,12500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,13000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,13500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,14000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,14500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,15000,cant_dispositivo_int,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,15500,cant_dispositivo_int,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,16000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,16500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,17000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,17500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,18000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,18500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,19000,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,19500,cant_dispositivo_int,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,20000,cant_dispositivo_int,1,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
2026-03-20,20500,cant_dispositivo_int,,RA-RET-ROÇ-LIMP-2026-03-20.xlsx
